beach_boys	surfin_safari_surfin_u_s_a	farmer_s_daugher	14	beach_boys/surfin_safari_surfin_u_s_a/14-farmer_s_daugher.mp3	users/jbonada/The_Beach_Boys-Surfin_Safari-Surfin_USA-Remastered-2001/14-the_beach_boys-farmers_daugher-ser.mp3	37346	26026
beach_boys	surfin_safari_surfin_u_s_a	misirlou	15	beach_boys/surfin_safari_surfin_u_s_a/15-misirlou.mp3	users/jbonada/The_Beach_Boys-Surfin_Safari-Surfin_USA-Remastered-2001/15-the_beach_boys-misirlou-ser.mp3	37347	26027
beach_boys	surfin_safari_surfin_u_s_a	stoked	16	beach_boys/surfin_safari_surfin_u_s_a/16-stoked.mp3	users/jbonada/The_Beach_Boys-Surfin_Safari-Surfin_USA-Remastered-2001/16-the_beach_boys-stoked-ser.mp3	37348	26028
beach_boys	surfin_safari_surfin_u_s_a	lana	21	beach_boys/surfin_safari_surfin_u_s_a/21-lana.mp3	users/jbonada/The_Beach_Boys-Surfin_Safari-Surfin_USA-Remastered-2001/21-the_beach_boys-lana-ser.mp3	37353	26033
beck	beck	mixed_bizness_hardmixn	5	beck/beck/05-mixed_bizness_hardmixn.mp3	users/jbonada/Beck-Beck-2001/05-beck-mixed_bizness_(hardmixn).mp3	44004	32684
beck	beck	sexx_laws_malibu_remix	7	beck/beck/07-sexx_laws_malibu_remix.mp3	users/jbonada/Beck-Beck-2001/07-beck-sexx_laws_(malibu_remix).mp3	44006	32686
beck	midnite_vultures	broken_train	7	beck/midnite_vultures/07-broken_train.mp3	users/vsandvold/Beck/Midnite Vultures/07-Broken Train.mp3	29689	18369
beck	midnite_vultures	pressure_zone	10	beck/midnite_vultures/10-pressure_zone.mp3	users/vsandvold/Beck/Midnite Vultures/10-Pressure Zone.mp3	29692	18372
beck	mutations	nobody_s_fault_but_my_own	2	beck/mutations/02-nobody_s_fault_but_my_own.mp3	users/vsandvold/Beck/Mutations/02-Nobody's Fault But My Own.mp3	29671	18351
beck	mutations	tropicalia	6	beck/mutations/06-tropicalia.mp3	users/vsandvold/Beck/Mutations/06-Tropicalia.mp3	29675	18355
beck	mutations	dead_melodies	7	beck/mutations/07-dead_melodies.mp3	users/vsandvold/Beck/Mutations/07-Dead Melodies.mp3	29676	18356
beck	mutations	runners_dial_zero	13	beck/mutations/13-runners_dial_zero.mp3	users/vsandvold/Beck/Mutations/13-Runners Dial Zero.mp3	29682	18362
beck	sea_change	paper_tiger	2	beck/sea_change/02-paper_tiger.mp3	users/jbonada/Beck-Sea_Change-2002/02-paper_tiger.mp3	37259	25939
beck	sea_change	lonesome_tears	4	beck/sea_change/04-lonesome_tears.mp3	users/jbonada/Beck-Sea_Change-2002/04-lonesome_tears.mp3	37261	25941
bloodhound_gang	hooray_for_boobies	inevitable_return_of_the_great_white_dope	2	bloodhound_gang/hooray_for_boobies/02-inevitable_return_of_the_great_white_dope.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/02_the_inevitable_return_of_the_great_white_dope.mp3	28831	17511
bloodhound_gang	hooray_for_boobies	three_point_one_four	4	bloodhound_gang/hooray_for_boobies/04-three_point_one_four.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/04_three_point_one_four.mp3	28829	17509
bloodhound_gang	hooray_for_boobies	yummy_down_on_this	6	bloodhound_gang/hooray_for_boobies/06-yummy_down_on_this.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/06_yummy_down_on_this.mp3	28833	17513
bloodhound_gang	hooray_for_boobies	ballad_of_chasey_lane	7	bloodhound_gang/hooray_for_boobies/07-ballad_of_chasey_lane.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/07_the_ballad_of_chasey_lane.mp3	28835	17515
bloodhound_gang	hooray_for_boobies	bad_touch	10	bloodhound_gang/hooray_for_boobies/10-bad_touch.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/10_the_bad_touch.mp3	28827	17507
bloodhound_gang	hooray_for_boobies	that_cough_came_with_a_prize	11	bloodhound_gang/hooray_for_boobies/11-that_cough_came_with_a_prize.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/11_that_cough_came_with_a_prize.mp3	28837	17517
bloodhound_gang	hooray_for_boobies	take_the_long_way_home	12	bloodhound_gang/hooray_for_boobies/12-take_the_long_way_home.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/12_take_the_long_way_home.mp3	28838	17518
bloodhound_gang	hooray_for_boobies	hell_yeah	13	bloodhound_gang/hooray_for_boobies/13-hell_yeah.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/13_hell_yeah.mp3	28836	17516
bloodhound_gang	hooray_for_boobies	ten_coolest_things_about_new_jersey	17	bloodhound_gang/hooray_for_boobies/17-ten_coolest_things_about_new_jersey.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/17_the_ten_coolest_things_about_new_jersey.mp3	28843	17523
bloodhound_gang	hooray_for_boobies	along_comes_mary	18	bloodhound_gang/hooray_for_boobies/18-along_comes_mary.mp3	RAA/the_bloodhound_gang/hooray_for_boobies/18_along_comes_mary.mp3	28840	17520
bob_dylan	love_and_theft	mississippi	2	bob_dylan/love_and_theft/02-mississippi.mp3	TERESA/bob_dylan/love_and_theft/02_-_mississippi.mp3	23752	12432
bob_dylan	love_and_theft	lonesome_days_blues	5	bob_dylan/love_and_theft/05-lonesome_days_blues.mp3	TERESA/bob_dylan/love_and_theft/05_-_lonesome_days_blues.mp3	23755	12435
bob_dylan	love_and_theft	floatertoo_much_to_ask	6	bob_dylan/love_and_theft/06-floatertoo_much_to_ask.mp3	TERESA/bob_dylan/love_and_theft/06_-_floatertoo_much_to_ask.mp3	23756	12436
bob_dylan	love_and_theft	honest_with_me	9	bob_dylan/love_and_theft/09-honest_with_me.mp3	TERESA/bob_dylan/love_and_theft/09_-_honest_with_me.mp3	23759	12439
bob_dylan	love_and_theft	cry_a_while	11	bob_dylan/love_and_theft/11-cry_a_while.mp3	TERESA/bob_dylan/love_and_theft/11_-_cry_a_while.mp3	23761	12441
bob_dylan	essential_bob_dylan_disc_1	don_t_think_twice,_it_s_all_right	2	bob_dylan/essential_bob_dylan_disc_1/02-don_t_think_twice,_it_s_all_right.mp3	TERESA/bob_dylan/the_essential_bob_dylan_disc_1/02_-_don.t_think_twice,_it.s_all_right.mp3	23750	12430
bob_dylan	essential_bob_dylan_disc_1	times_they_are_a_changin	3	bob_dylan/essential_bob_dylan_disc_1/03-times_they_are_a_changin.mp3	TERESA/bob_dylan/the_essential_bob_dylan_disc_1/03_-_the_times_they_are_a-changin..mp3	23730	12410
bob_dylan	essential_bob_dylan_disc_1	positively_4th_street	10	bob_dylan/essential_bob_dylan_disc_1/10-positively_4th_street.mp3	TERESA/bob_dylan/the_essential_bob_dylan_disc_1/10_-_positively_4th_street.mp3	23737	12417
bob_dylan	essential_bob_dylan_disc_1	can_you_please_crawl_out_your_window	11	bob_dylan/essential_bob_dylan_disc_1/11-can_you_please_crawl_out_your_window.mp3	TERESA/bob_dylan/the_essential_bob_dylan_disc_1/11_-_can_you_please_crawl_out_your_window.mp3	23738	12418
bob_dylan	essential_bob_dylan_disc_1	lay,_lady,_lay	18	bob_dylan/essential_bob_dylan_disc_1/18-lay,_lady,_lay.mp3	TERESA/bob_dylan/the_essential_bob_dylan_disc_1/18_-_lay,_lady,_lay.mp3	23744	12424
britney_spears	britney	lonely	3	britney_spears/britney/03-lonely.mp3	TERESA/britney_spears/britney/03_lonely.mp3	23860	12540
britney_spears	britney	anticipating	6	britney_spears/britney/06-anticipating.mp3	TERESA/britney_spears/britney/06_anticipating.mp3	23858	12538
britney_spears	britney	cinderella	8	britney_spears/britney/08-cinderella.mp3	TERESA/britney_spears/britney/08_cinderella.mp3	23853	12533
britney_spears	i_m_a_slave_4u	intimidated	3	britney_spears/i_m_a_slave_4u/03-intimidated.mp3	TERESA/britney_spears/i.m_a_slave_4u/03_-_intimidated.mp3	23848	12528
britney_spears	oopsi_did_it_again	stronger	2	britney_spears/oopsi_did_it_again/02-stronger.mp3	RAA/britney_spears/oopsi_did_it_again/02_stronger.mp3	27761	16441
britney_spears	oopsi_did_it_again	dont_go_knocking_on_my_door	3	britney_spears/oopsi_did_it_again/03-dont_go_knocking_on_my_door.mp3	RAA/britney_spears/oopsi_did_it_again/03_dont_go_knocking_on_my_door.mp3	27769	16449
britney_spears	oopsi_did_it_again	i_cant_get_no_satisfaction	4	britney_spears/oopsi_did_it_again/04-i_cant_get_no_satisfaction.mp3	RAA/britney_spears/oopsi_did_it_again/04_i_cant_get_no_satisfaction.mp3	27762	16442
britney_spears	oopsi_did_it_again	what_you_see_is_what_you_get	6	britney_spears/oopsi_did_it_again/06-what_you_see_is_what_you_get.mp3	RAA/britney_spears/oopsi_did_it_again/06_what_you_see_is_what_you_get.mp3	27760	16440
britney_spears	oopsi_did_it_again	cant_make_you_love_me	10	britney_spears/oopsi_did_it_again/10-cant_make_you_love_me.mp3	RAA/britney_spears/oopsi_did_it_again/10_cant_make_you_love_me.mp3	27765	16445
britney_spears	overprotected_cds	overprotected_js16_dub	3	britney_spears/overprotected_cds/03-overprotected_js16_dub.mp3	users/jbonada/Britney_Spears-Overprotected-CDM-2001/03-britney_spears-overprotected_js16_dub.mp3	48605	37294
cake	comfort_eagle	opera_singer	1	cake/comfort_eagle/01-opera_singer.mp3	TERESA/cake/comfort_eagle/01_-_opera_singer.mp3	23901	12581
cake	comfort_eagle	meanwhile,_rick_james	2	cake/comfort_eagle/02-meanwhile,_rick_james.mp3	TERESA/cake/comfort_eagle/02_-_meanwhile,_rick_james....mp3	23902	12582
cake	comfort_eagle	short_skirt_long_jacket	4	cake/comfort_eagle/04-short_skirt_long_jacket.mp3	TERESA/cake/comfort_eagle/04_-_short_skirt-long_jacket.mp3	23893	12573
cake	comfort_eagle	commissioning_a_symphony_in_c	5	cake/comfort_eagle/05-commissioning_a_symphony_in_c.mp3	TERESA/cake/comfort_eagle/05_-_commissioning_a_symphony_in_c.mp3	23894	12574
cake	comfort_eagle	arco_arena	6	cake/comfort_eagle/06-arco_arena.mp3	TERESA/cake/comfort_eagle/06_-_arco_arena.mp3	23895	12575
cake	comfort_eagle	comfort_eagle	7	cake/comfort_eagle/07-comfort_eagle.mp3	TERESA/cake/comfort_eagle/07_-_comfort_eagle.mp3	23896	12576
cake	comfort_eagle	long_line_of_cars	8	cake/comfort_eagle/08-long_line_of_cars.mp3	TERESA/cake/comfort_eagle/08_-_long_line_of_cars.mp3	23897	12577
cake	comfort_eagle	love_you_madly	9	cake/comfort_eagle/09-love_you_madly.mp3	TERESA/cake/comfort_eagle/09_-_love_you_madly.mp3	23898	12578
cake	comfort_eagle	pretty_pink_ribbon	10	cake/comfort_eagle/10-pretty_pink_ribbon.mp3	TERESA/cake/comfort_eagle/10_-_pretty_pink_ribbon.mp3	23899	12579
cake	comfort_eagle	world_of_two	11	cake/comfort_eagle/11-world_of_two.mp3	TERESA/cake/comfort_eagle/11_-_world_of_two.mp3	23900	12580
chemical_brothers	come_with_us	test	10	chemical_brothers/come_with_us/10-test.mp3	TERESA/the_chemical_brothers/come_with_us/10_-_the_test.mp3	26583	15263
chemical_brothers	dig_your_own_hole	dig_your_own_hole	2	chemical_brothers/dig_your_own_hole/02-dig_your_own_hole.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/02-Dig Your Own Hole.mp3	30744	19424
chemical_brothers	dig_your_own_hole	setting_sun	5	chemical_brothers/dig_your_own_hole/05-setting_sun.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/05-Setting Sun.mp3	30747	19427
chemical_brothers	dig_your_own_hole	it_doesn_t_matter	6	chemical_brothers/dig_your_own_hole/06-it_doesn_t_matter.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/06-It Doesn't Matter.mp3	30748	19428
chemical_brothers	dig_your_own_hole	get_up_on_it_like_this	8	chemical_brothers/dig_your_own_hole/08-get_up_on_it_like_this.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/08-Get Up On It Like This.mp3	30750	19430
chemical_brothers	dig_your_own_hole	lost_in_the_k_hole	9	chemical_brothers/dig_your_own_hole/09-lost_in_the_k_hole.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/09-Lost In The K-Hole.mp3	30751	19431
chemical_brothers	dig_your_own_hole	where_do_i_begin	10	chemical_brothers/dig_your_own_hole/10-where_do_i_begin.mp3	users/vsandvold/The Chemical Brothers/Dig Your Own Hole/10-Where Do I Begin.mp3	30752	19432
chemical_brothers	it_began_in_africa_single_cd	it_began_in_africa_edit_chemical_brothers	1	chemical_brothers/it_began_in_africa_single_cd/01-it_began_in_africa_edit_chemical_brothers.mp3	TERESA/the_chemical_brothers/it_began_in_africa_single_cd/01_-_it_began_in_africa_edit_chemical_brothers.mp3	26575	15255
chemical_brothers	surrender	out_of_control	3	chemical_brothers/surrender/03-out_of_control.mp3	users/vsandvold/The Chemical Brothers/Surrender/03-Out Of Control.mp3	30734	19414
chemical_brothers	surrender	orange_wedge	4	chemical_brothers/surrender/04-orange_wedge.mp3	users/vsandvold/The Chemical Brothers/Surrender/04-Orange Wedge.mp3	30735	19415
chris_isaak	always_got_tonight	let_me_down_easy	2	chris_isaak/always_got_tonight/02-let_me_down_easy.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-02-let_me_down_easy.mp3	42930	31610
chris_isaak	always_got_tonight	worked_it_out_wrong	3	chris_isaak/always_got_tonight/03-worked_it_out_wrong.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-03-worked_it_out_wrong.mp3	42931	31611
chris_isaak	always_got_tonight	courthouse	4	chris_isaak/always_got_tonight/04-courthouse.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-04-courthouse.mp3	42932	31612
chris_isaak	always_got_tonight	life_will_go_on	5	chris_isaak/always_got_tonight/05-life_will_go_on.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-05-life_will_go_on.mp3	42933	31613
chris_isaak	always_got_tonight	always_got_tonight	6	chris_isaak/always_got_tonight/06-always_got_tonight.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-06-always_got_tonight.mp3	42934	31614
chris_isaak	always_got_tonight	cool_love	7	chris_isaak/always_got_tonight/07-cool_love.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-07-cool_love.mp3	42935	31615
chris_isaak	always_got_tonight	i_see_you_everywhere	9	chris_isaak/always_got_tonight/09-i_see_you_everywhere.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-09-i_see_you_everywhere.mp3	42937	31617
chris_isaak	always_got_tonight	american_boy	10	chris_isaak/always_got_tonight/10-american_boy.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-10-american_boy.mp3	42938	31618
chris_isaak	always_got_tonight	somebody_to_love	11	chris_isaak/always_got_tonight/11-somebody_to_love.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-11-somebody_to_love.mp3	42939	31619
chris_isaak	always_got_tonight	nothing_to_say	12	chris_isaak/always_got_tonight/12-nothing_to_say.mp3	users/jbonada/Chris_Isaak-Always_Got_Tonight-2002/chris_isaak-12-nothing_to_say.mp3	42940	31620
coldplay	rush_of_blood_to_the_head	god_put_a_smile_upon_your_face	3	coldplay/rush_of_blood_to_the_head/03-god_put_a_smile_upon_your_face.mp3	TERESA/coldplay/a_rush_of_blood_to_the_head/03_god_put_a_smile_upon_your_face.mp3	24002	12682
coldplay	rush_of_blood_to_the_head	scientist	4	coldplay/rush_of_blood_to_the_head/04-scientist.mp3	TERESA/coldplay/a_rush_of_blood_to_the_head/04_the_scientist.mp3	24003	12683
coldplay	rush_of_blood_to_the_head	daylight	6	coldplay/rush_of_blood_to_the_head/06-daylight.mp3	TERESA/coldplay/a_rush_of_blood_to_the_head/06_daylight.mp3	24005	12685
coldplay	rush_of_blood_to_the_head	warning_sign	8	coldplay/rush_of_blood_to_the_head/08-warning_sign.mp3	TERESA/coldplay/a_rush_of_blood_to_the_head/08_warning_sign.mp3	24007	12687
coldplay	rush_of_blood_to_the_head	rush_of_blood_to_the_head	10	coldplay/rush_of_blood_to_the_head/10-rush_of_blood_to_the_head.mp3	TERESA/coldplay/a_rush_of_blood_to_the_head/10_a_rush_of_blood_to_the_head.mp3	24009	12689
coldplay	live_2003_advance	god_put_a_smile_upon_your_face	2	coldplay/live_2003_advance/02-god_put_a_smile_upon_your_face.mp3	users/jbonada/Coldplay-Live_2003-ADVANCE-2003/02-coldplay-god_put_a_smile_upon_your_face_(live)-ph.mp3	33472	22152
coldplay	live_2003_advance	moses_live	8	coldplay/live_2003_advance/08-moses_live.mp3	users/jbonada/Coldplay-Live_2003-ADVANCE-2003/08-coldplay-moses_(live)-ph.mp3	33470	22150
coldplay	parachutes	spies	3	coldplay/parachutes/03-spies.mp3	RAA/coldplay/parachutes/03_spies.mp3	29251	17931
coldplay	parachutes	sparks	4	coldplay/parachutes/04-sparks.mp3	RAA/coldplay/parachutes/04_sparks.mp3	29252	17932
coldplay	parachutes	high_speed	8	coldplay/parachutes/08-high_speed.mp3	RAA/coldplay/parachutes/08_high_speed.mp3	29255	17935
cranberries	analyse	analyse_oceanic_radio_edit	2	cranberries/analyse/02-analyse_oceanic_radio_edit.mp3	TERESA/the_cranberries/analyse/02_-_analyse_oceanic_radio_edit.mp3	26608	15288
cranberries	loud_and_clear_limited_edition	waltzing_back_99	4	cranberries/loud_and_clear_limited_edition/04-waltzing_back_99.mp3	users/jbonada/The_Cranberries-Loud_And_Clear-Limited_Edition-1999/04-the_cranberries-waltzing_back_(99)-pms.mp3	37363	26043
cranberries	stars_the_best_of_19922002	free_to_decide	8	cranberries/stars_the_best_of_19922002/08-free_to_decide.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/08_free_to_decide.mp3	26618	15298
cranberries	stars_the_best_of_19922002	when_youre_gone	9	cranberries/stars_the_best_of_19922002/09-when_youre_gone.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/09_when_youre_gone.mp3	26619	15299
cranberries	stars_the_best_of_19922002	hollywood	10	cranberries/stars_the_best_of_19922002/10-hollywood.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/10_hollywood.mp3	26620	15300
cranberries	stars_the_best_of_19922002	animal_instinct	12	cranberries/stars_the_best_of_19922002/12-animal_instinct.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/12_animal_instinct.mp3	26622	15302
cranberries	stars_the_best_of_19922002	just_my_imagination_r	13	cranberries/stars_the_best_of_19922002/13-just_my_imagination_r.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/13_just_my_imagination_r.mp3	26623	15303
cranberries	stars_the_best_of_19922002	this_is_the_day	17	cranberries/stars_the_best_of_19922002/17-this_is_the_day.mp3	TERESA/the_cranberries/stars_the_best_of_19922002/17_this_is_the_day.mp3	26627	15307
cranberries	wake_up_and_smell_the_coffee	this_is_the_day	5	cranberries/wake_up_and_smell_the_coffee/05-this_is_the_day.mp3	users/jbonada/The_Cranberries-Wake_Up_and_Smell_the_Coffee-UK_RETAIL-2001/05_the_cranberries-this_is_the_day.mp3	43677	32357
cranberries	wake_up_and_smell_the_coffee	pretty_eyes	8	cranberries/wake_up_and_smell_the_coffee/08-pretty_eyes.mp3	users/jbonada/The_Cranberries-Wake_Up_and_Smell_the_Coffee-UK_RETAIL-2001/08_the_cranberries-pretty_eyes.mp3	43680	32360
daft_punk	discovery	one_more_time_feat_romanthony	1	daft_punk/discovery/01-one_more_time_feat_romanthony.mp3	users/jbonada/Daft_Punk-Discovery-2001/01-daft_punk-one_more_time(feat._romanthony).mp3	43850	32530
daft_punk	discovery	digital_love	3	daft_punk/discovery/03-digital_love.mp3	users/malonso/D/Daft Punk/Daft Punk - Discovery/Daft Punk - Digital Love.mp3	55586	52263
daft_punk	discovery	superheroes	7	daft_punk/discovery/07-superheroes.mp3	users/jbonada/Daft_Punk-Discovery-2001/07-daft_punk-superheroes.mp3	43856	32536
daft_punk	discovery	something_about_us	9	daft_punk/discovery/09-something_about_us.mp3	users/jbonada/Daft_Punk-Discovery-2001/09-daft_punk-something_about_us.mp3	43858	32538
daft_punk	discovery	face_to_face_feat_todd_edward	13	daft_punk/discovery/13-face_to_face_feat_todd_edward.mp3	users/jbonada/Daft_Punk-Discovery-2001/13-daft_punk-face_to_face(feat._todd_edwards).mp3	43862	32542
daft_punk	homework	around_the_world	7	daft_punk/homework/07-around_the_world.mp3	users/malonso/D/Daft Punk/Daft Punk - Homework/Daft Punk - Homework - 07 - Around the World.mp3	55576	52253
daft_punk	homework	high_fidelity	10	daft_punk/homework/10-high_fidelity.mp3	users/malonso/D/Daft Punk/Daft Punk - Homework/Daft Punk - Homework - 10 - High Fidelity.mp3	55579	52256
daft_punk	homework	oh_yeah	12	daft_punk/homework/12-oh_yeah.mp3	users/malonso/D/Daft Punk/Daft Punk - Homework/Daft Punk - Homework - 12 - Oh Yeah.mp3	55581	52258
daft_punk	homework	burnin	13	daft_punk/homework/13-burnin.mp3	users/malonso/D/Daft Punk/Daft Punk - Homework/Daft Punk - Homework - 13 - Burnin'.mp3	55582	52259
daft_punk	homework	alive	15	daft_punk/homework/15-alive.mp3	users/malonso/D/Daft Punk/Daft Punk - Homework/Daft Punk - Homework - 15 - Alive.mp3	55584	52261
deftones	deftones	hexagram	1	deftones/deftones/01-hexagram.mp3	users/vsandvold/Deftones/Deftones/01-Hexagram.mp3	29802	18482
deftones	deftones	needles_and_pins	2	deftones/deftones/02-needles_and_pins.mp3	users/vsandvold/Deftones/Deftones/02-Needles And Pins.mp3	29803	18483
deftones	deftones	minerva	3	deftones/deftones/03-minerva.mp3	users/vsandvold/Deftones/Deftones/03-Minerva.mp3	29804	18484
deftones	deftones	good_morning_beautiful	4	deftones/deftones/04-good_morning_beautiful.mp3	users/vsandvold/Deftones/Deftones/04-Good Morning Beautiful.mp3	29805	18485
deftones	deftones	when_girls_telephone_boys	6	deftones/deftones/06-when_girls_telephone_boys.mp3	users/vsandvold/Deftones/Deftones/06-When Girls Telephone Boys.mp3	29807	18487
deftones	deftones	battle_axe	7	deftones/deftones/07-battle_axe.mp3	users/vsandvold/Deftones/Deftones/07-Battle-Axe.mp3	29808	18488
deftones	deftones	lucky_you	8	deftones/deftones/08-lucky_you.mp3	users/vsandvold/Deftones/Deftones/08-Lucky You.mp3	29809	18489
deftones	deftones	bloody_cape	9	deftones/deftones/09-bloody_cape.mp3	users/vsandvold/Deftones/Deftones/09-Bloody Cape.mp3	29810	18490
deftones	deftones	anniversary_of_an_uninteresting_event	10	deftones/deftones/10-anniversary_of_an_uninteresting_event.mp3	users/vsandvold/Deftones/Deftones/10-Anniversary Of An Uninteresting Event.mp3	29811	18491
deftones	deftones	moana	11	deftones/deftones/11-moana.mp3	users/vsandvold/Deftones/Deftones/11-Moana.mp3	29812	18492
dido	no_angel	here_with_me	1	dido/no_angel/01-here_with_me.mp3	TERESA/dido/no_angel/01_-_here_with_me.mp3	24251	12931
dido	no_angel	here_with_me_luka_burton_mix	1	dido/no_angel/01-here_with_me_luka_burton_mix.mp3	users/jbonada/Dido-No_Angel-2CD-Ltd.Ed.-2001/201-dido-here_with_me_(luka_burton_mix).mp3	42688	31368
dido	no_angel	hunter_mj_cole_remix	3	dido/no_angel/03-hunter_mj_cole_remix.mp3	users/jbonada/Dido-No_Angel-2CD-Ltd.Ed.-2001/203-dido-hunter_(mj_cole_remix).mp3	42690	31370
dido	no_angel	my_lover_s_gone	4	dido/no_angel/04-my_lover_s_gone.mp3	TERESA/dido/no_angel/04_-_my_lover.s_gone.mp3	24242	12922
dido	no_angel	take_my_hand_rollo_and_sister	4	dido/no_angel/04-take_my_hand_rollo_and_sister.mp3	users/jbonada/Dido-No_Angel-2CD-Ltd.Ed.-2001/204-dido-take_my_hand_(rollo_and_sister_bliss_remix).mp3	42691	31371
